epidemic_days,date,product,LightGBM
15,2024-01-20,P0004,690.3634733417767
15,2024-01-21,P0004,587.9159179740125
15,2024-01-22,P0004,520.9821980532502
15,2024-01-23,P0004,469.2337115662607
15,2024-01-24,P0004,479.94608835117003
15,2024-01-25,P0004,530.7925937879949
15,2024-01-26,P0004,638.3207823007721
15,2024-01-27,P0004,468.20845879530714
15,2024-01-28,P0004,640.0911466389247
15,2024-01-29,P0004,478.28460192574937
15,2024-01-30,P0004,452.1026357085884
16,2024-01-03,P0007,355.1750304144795
16,2024-01-04,P0007,360.3779415397733
16,2024-01-05,P0007,339.65660813338803
16,2024-01-06,P0007,308.7908765968896
16,2024-01-07,P0007,287.5438643341129
16,2024-01-08,P0007,308.85244400376575
16,2024-01-09,P0007,282.4511780809285
16,2024-01-10,P0007,356.90454796957476
16,2024-01-11,P0007,302.305373345226
16,2024-01-12,P0007,294.69198798782986
16,2024-01-13,P0007,396.2407397877294
16,2024-01-14,P0007,288.87390275924446
16,2024-01-15,P0007,303.762768966523
16,2024-01-16,P0007,357.1310256784598
16,2024-01-17,P0007,361.18168060520895
16,2024-01-18,P0007,313.9027100038279
16,2024-01-19,P0007,462.94804056927416
16,2024-01-20,P0007,701.4839935297248
16,2024-01-21,P0007,477.9167064707922
16,2024-01-22,P0007,525.9083252701664
16,2024-01-23,P0007,469.58761318571015
16,2024-01-24,P0007,480.66293539147114
16,2024-01-25,P0007,675.1150050827358
16,2024-01-26,P0007,500.68175982750387
16,2024-01-27,P0007,587.1623351510807
16,2024-01-28,P0007,510.2648566913915
16,2024-01-29,P0007,496.0033847499557
16,2024-01-30,P0007,463.313059628998
16,2024-01-03,P0013,287.1651030559953
16,2024-01-04,P0013,291.67260155680844
16,2024-01-05,P0013,411.48405587106345
16,2024-01-06,P0013,297.28625907262665
16,2024-01-07,P0013,366.3004247666801
16,2024-01-08,P0013,305.00063511061444
16,2024-01-09,P0013,345.66126333873217
16,2024-01-10,P0013,353.22935543083094
16,2024-01-11,P0013,299.36516087804296
16,2024-01-12,P0013,293.9146988736636
16,2024-01-13,P0013,298.1094102073803
16,2024-01-14,P0013,282.54683720422827
16,2024-01-15,P0013,298.561652301501
16,2024-01-16,P0013,346.32002628023736
16,2024-01-17,P0013,354.44419642137717
16,2024-01-18,P0013,308.6080002364355
16,2024-01-19,P0013,458.76627421058055
16,2024-01-20,P0013,545.8912072081177
16,2024-01-21,P0013,459.96933895139335
16,2024-01-22,P0013,511.16804638925254
16,2024-01-23,P0013,584.4039401901522
16,2024-01-24,P0013,478.9017887904806
16,2024-01-25,P0013,661.5896682116086
16,2024-01-26,P0013,495.87738148845705
16,2024-01-27,P0013,588.1510504329854
16,2024-01-28,P0013,508.3648153988895
16,2024-01-29,P0013,481.9693085464964
16,2024-01-30,P0013,461.8778523043749
16,2024-01-03,P0004,302.35376960409553
16,2024-01-04,P0004,317.5118892371306
16,2024-01-05,P0004,343.4100650370722
16,2024-01-06,P0004,328.5089677593914
16,2024-01-07,P0004,323.6643076454392
16,2024-01-08,P0004,426.055339665424
16,2024-01-09,P0004,303.72735418399697
16,2024-01-10,P0004,305.33834786777436
16,2024-01-11,P0004,405.72003566257996
16,2024-01-12,P0004,404.4860448428528
16,2024-01-13,P0004,323.0261235114655
16,2024-01-14,P0004,389.54877489778653
16,2024-01-15,P0004,318.1661990671055
16,2024-01-16,P0004,372.567055434409
16,2024-01-17,P0004,301.67113185433175
16,2024-01-18,P0004,415.3937077313228
16,2024-01-19,P0004,456.8971674048951
16,2024-01-20,P0004,690.3634733417767
16,2024-01-21,P0004,587.9159179740125
16,2024-01-22,P0004,520.9821980532502
16,2024-01-23,P0004,469.2337115662607
16,2024-01-24,P0004,479.94608835117003
16,2024-01-25,P0004,530.7925937879949
16,2024-01-26,P0004,638.3207823007721
16,2024-01-27,P0004,468.20845879530714
16,2024-01-28,P0004,640.0911466389247
16,2024-01-29,P0004,478.28460192574937
16,2024-01-30,P0004,452.1026357085884
17,2024-01-03,P0007,355.1750304144795
17,2024-01-04,P0007,360.3779415397733
17,2024-01-05,P0007,339.65660813338803
17,2024-01-06,P0007,308.7908765968896
17,2024-01-07,P0007,287.5438643341129
17,2024-01-08,P0007,308.85244400376575
17,2024-01-09,P0007,282.4511780809285
17,2024-01-10,P0007,356.90454796957476
17,2024-01-11,P0007,302.305373345226
17,2024-01-12,P0007,294.69198798782986
17,2024-01-13,P0007,396.2407397877294
17,2024-01-14,P0007,288.87390275924446
17,2024-01-15,P0007,303.762768966523
17,2024-01-16,P0007,357.1310256784598
17,2024-01-17,P0007,361.18168060520895
17,2024-01-18,P0007,313.9027100038279
17,2024-01-19,P0007,290.50485456350464
17,2024-01-20,P0007,701.4839935297248
17,2024-01-21,P0007,477.9167064707922
17,2024-01-22,P0007,525.9083252701664
17,2024-01-23,P0007,469.58761318571015
17,2024-01-24,P0007,480.66293539147114
17,2024-01-25,P0007,675.1150050827358
17,2024-01-26,P0007,500.68175982750387
17,2024-01-27,P0007,587.1623351510807
17,2024-01-28,P0007,510.2648566913915
17,2024-01-29,P0007,496.0033847499557
17,2024-01-30,P0007,463.313059628998
17,2024-01-03,P0013,287.1651030559953
17,2024-01-04,P0013,291.67260155680844
17,2024-01-05,P0013,411.48405587106345
17,2024-01-06,P0013,297.28625907262665
17,2024-01-07,P0013,366.3004247666801
17,2024-01-08,P0013,305.00063511061444
17,2024-01-09,P0013,345.66126333873217
17,2024-01-10,P0013,353.22935543083094
17,2024-01-11,P0013,299.36516087804296
17,2024-01-12,P0013,293.9146988736636
17,2024-01-13,P0013,298.1094102073803
17,2024-01-14,P0013,282.54683720422827
17,2024-01-15,P0013,298.561652301501
17,2024-01-16,P0013,346.32002628023736
17,2024-01-17,P0013,354.44419642137717
17,2024-01-18,P0013,308.6080002364355
17,2024-01-19,P0013,287.95561993863856
17,2024-01-20,P0013,545.8912072081177
17,2024-01-21,P0013,459.96933895139335
17,2024-01-22,P0013,511.16804638925254
17,2024-01-23,P0013,584.4039401901522
17,2024-01-24,P0013,478.9017887904806
17,2024-01-25,P0013,661.5896682116086
17,2024-01-26,P0013,495.87738148845705
17,2024-01-27,P0013,588.1510504329854
17,2024-01-28,P0013,508.3648153988895
17,2024-01-29,P0013,481.9693085464964
17,2024-01-30,P0013,461.8778523043749
17,2024-01-03,P0004,302.35376960409553
17,2024-01-04,P0004,317.5118892371306
17,2024-01-05,P0004,343.4100650370722
17,2024-01-06,P0004,328.5089677593914
17,2024-01-07,P0004,323.6643076454392
17,2024-01-08,P0004,426.055339665424
17,2024-01-09,P0004,303.72735418399697
17,2024-01-10,P0004,305.33834786777436
17,2024-01-11,P0004,405.72003566257996
17,2024-01-12,P0004,404.4860448428528
17,2024-01-13,P0004,323.0261235114655
17,2024-01-14,P0004,389.54877489778653
17,2024-01-15,P0004,318.1661990671055
17,2024-01-16,P0004,372.567055434409
17,2024-01-17,P0004,301.67113185433175
17,2024-01-18,P0004,415.3937077313228
17,2024-01-19,P0004,308.58426854344765
17,2024-01-20,P0004,690.3634733417767
17,2024-01-21,P0004,587.9159179740125
17,2024-01-22,P0004,520.9821980532502
17,2024-01-23,P0004,469.2337115662607
17,2024-01-24,P0004,479.94608835117003
17,2024-01-25,P0004,530.7925937879949
17,2024-01-26,P0004,638.3207823007721
17,2024-01-27,P0004,468.20845879530714
17,2024-01-28,P0004,640.0911466389247
17,2024-01-29,P0004,478.28460192574937
17,2024-01-30,P0004,452.1026357085884
18,2024-01-03,P0007,355.1750304144795
18,2024-01-04,P0007,360.3779415397733
18,2024-01-05,P0007,339.65660813338803
18,2024-01-06,P0007,308.7908765968896
18,2024-01-07,P0007,287.5438643341129
18,2024-01-08,P0007,308.85244400376575
18,2024-01-09,P0007,282.4511780809285
18,2024-01-10,P0007,356.90454796957476
18,2024-01-11,P0007,302.305373345226
18,2024-01-12,P0007,294.69198798782986
18,2024-01-13,P0007,396.2407397877294
18,2024-01-14,P0007,288.87390275924446
18,2024-01-15,P0007,303.762768966523
18,2024-01-16,P0007,357.1310256784598
18,2024-01-17,P0007,361.18168060520895
18,2024-01-18,P0007,313.9027100038279
18,2024-01-19,P0007,290.50485456350464
18,2024-01-20,P0007,432.248150141798
18,2024-01-21,P0007,477.9167064707922
18,2024-01-22,P0007,525.9083252701664
18,2024-01-23,P0007,469.58761318571015
18,2024-01-24,P0007,480.66293539147114
18,2024-01-25,P0007,675.1150050827358
18,2024-01-26,P0007,500.68175982750387
18,2024-01-27,P0007,587.1623351510807
18,2024-01-28,P0007,510.2648566913915
18,2024-01-29,P0007,496.0033847499557
18,2024-01-30,P0007,463.313059628998
18,2024-01-03,P0013,287.1651030559953
18,2024-01-04,P0013,291.67260155680844
18,2024-01-05,P0013,411.48405587106345
18,2024-01-06,P0013,297.28625907262665
18,2024-01-07,P0013,366.3004247666801
18,2024-01-08,P0013,305.00063511061444
18,2024-01-09,P0013,345.66126333873217
18,2024-01-10,P0013,353.22935543083094
18,2024-01-11,P0013,299.36516087804296
18,2024-01-12,P0013,293.9146988736636
18,2024-01-13,P0013,298.1094102073803
18,2024-01-14,P0013,282.54683720422827
18,2024-01-15,P0013,298.561652301501
18,2024-01-16,P0013,346.32002628023736
18,2024-01-17,P0013,354.44419642137717
18,2024-01-18,P0013,308.6080002364355
18,2024-01-19,P0013,287.95561993863856
18,2024-01-20,P0013,342.9628403301557
18,2024-01-21,P0013,459.96933895139335
18,2024-01-22,P0013,511.16804638925254
18,2024-01-23,P0013,584.4039401901522
18,2024-01-24,P0013,478.9017887904806
18,2024-01-25,P0013,661.5896682116086
18,2024-01-26,P0013,495.87738148845705
18,2024-01-27,P0013,588.1510504329854
18,2024-01-28,P0013,508.3648153988895
18,2024-01-29,P0013,481.9693085464964
18,2024-01-30,P0013,461.8778523043749
18,2024-01-03,P0004,302.35376960409553
18,2024-01-04,P0004,317.5118892371306
18,2024-01-05,P0004,343.4100650370722
18,2024-01-06,P0004,328.5089677593914
18,2024-01-07,P0004,323.6643076454392
18,2024-01-08,P0004,426.055339665424
18,2024-01-09,P0004,303.72735418399697
18,2024-01-10,P0004,305.33834786777436
18,2024-01-11,P0004,405.72003566257996
18,2024-01-12,P0004,404.4860448428528
18,2024-01-13,P0004,323.0261235114655
18,2024-01-14,P0004,389.54877489778653
18,2024-01-15,P0004,318.1661990671055
18,2024-01-16,P0004,372.567055434409
18,2024-01-17,P0004,301.67113185433175
18,2024-01-18,P0004,415.3937077313228
18,2024-01-19,P0004,308.58426854344765
18,2024-01-20,P0004,454.5224750637186
18,2024-01-21,P0004,587.9159179740125
18,2024-01-22,P0004,520.9821980532502
18,2024-01-23,P0004,469.2337115662607
18,2024-01-24,P0004,479.94608835117003
18,2024-01-25,P0004,530.7925937879949
18,2024-01-26,P0004,638.3207823007721
18,2024-01-27,P0004,468.20845879530714
18,2024-01-28,P0004,640.0911466389247
18,2024-01-29,P0004,478.28460192574937
18,2024-01-30,P0004,452.1026357085884
19,2024-01-03,P0007,355.1750304144795
19,2024-01-04,P0007,360.3779415397733
19,2024-01-05,P0007,339.65660813338803
19,2024-01-06,P0007,308.7908765968896
19,2024-01-07,P0007,287.5438643341129
19,2024-01-08,P0007,308.85244400376575
19,2024-01-09,P0007,282.4511780809285
19,2024-01-10,P0007,356.90454796957476
19,2024-01-11,P0007,302.305373345226
19,2024-01-12,P0007,294.69198798782986
19,2024-01-13,P0007,396.2407397877294
19,2024-01-14,P0007,288.87390275924446
19,2024-01-15,P0007,303.762768966523
19,2024-01-16,P0007,357.1310256784598
19,2024-01-17,P0007,361.18168060520895
19,2024-01-18,P0007,313.9027100038279
19,2024-01-19,P0007,290.50485456350464
19,2024-01-20,P0007,432.248150141798
19,2024-01-21,P0007,298.2216809986696
19,2024-01-22,P0007,525.9083252701664
19,2024-01-23,P0007,469.58761318571015
19,2024-01-24,P0007,480.66293539147114
19,2024-01-25,P0007,675.1150050827358
19,2024-01-26,P0007,500.68175982750387
19,2024-01-27,P0007,587.1623351510807
19,2024-01-28,P0007,510.2648566913915
19,2024-01-29,P0007,496.0033847499557
19,2024-01-30,P0007,463.313059628998
19,2024-01-03,P0013,287.1651030559953
19,2024-01-04,P0013,291.67260155680844
19,2024-01-05,P0013,411.48405587106345
19,2024-01-06,P0013,297.28625907262665
19,2024-01-07,P0013,366.3004247666801
19,2024-01-08,P0013,305.00063511061444
19,2024-01-09,P0013,345.66126333873217
19,2024-01-10,P0013,353.22935543083094
19,2024-01-11,P0013,299.36516087804296
19,2024-01-12,P0013,293.9146988736636
19,2024-01-13,P0013,298.1094102073803
19,2024-01-14,P0013,282.54683720422827
19,2024-01-15,P0013,298.561652301501
19,2024-01-16,P0013,346.32002628023736
19,2024-01-17,P0013,354.44419642137717
19,2024-01-18,P0013,308.6080002364355
19,2024-01-19,P0013,287.95561993863856
19,2024-01-20,P0013,342.9628403301557
19,2024-01-21,P0013,278.71388450481714
19,2024-01-22,P0013,511.16804638925254
19,2024-01-23,P0013,584.4039401901522
19,2024-01-24,P0013,478.9017887904806
19,2024-01-25,P0013,661.5896682116086
19,2024-01-26,P0013,495.87738148845705
19,2024-01-27,P0013,588.1510504329854
19,2024-01-28,P0013,508.3648153988895
19,2024-01-29,P0013,481.9693085464964
19,2024-01-30,P0013,461.8778523043749
19,2024-01-03,P0004,302.35376960409553
19,2024-01-04,P0004,317.5118892371306
19,2024-01-05,P0004,343.4100650370722
19,2024-01-06,P0004,328.5089677593914
19,2024-01-07,P0004,323.6643076454392
19,2024-01-08,P0004,426.055339665424
19,2024-01-09,P0004,303.72735418399697
19,2024-01-10,P0004,305.33834786777436
19,2024-01-11,P0004,405.72003566257996
19,2024-01-12,P0004,404.4860448428528
19,2024-01-13,P0004,323.0261235114655
19,2024-01-14,P0004,389.54877489778653
19,2024-01-15,P0004,318.1661990671055
19,2024-01-16,P0004,372.567055434409
19,2024-01-17,P0004,301.67113185433175
19,2024-01-18,P0004,415.3937077313228
19,2024-01-19,P0004,308.58426854344765
19,2024-01-20,P0004,454.5224750637186
19,2024-01-21,P0004,380.2275753930239
19,2024-01-22,P0004,520.9821980532502
19,2024-01-23,P0004,469.2337115662607
19,2024-01-24,P0004,479.94608835117003
19,2024-01-25,P0004,530.7925937879949
19,2024-01-26,P0004,638.3207823007721
19,2024-01-27,P0004,468.20845879530714
19,2024-01-28,P0004,640.0911466389247
19,2024-01-29,P0004,478.28460192574937
19,2024-01-30,P0004,452.1026357085884
20,2024-01-03,P0007,355.1750304144795
20,2024-01-04,P0007,360.3779415397733
20,2024-01-05,P0007,339.65660813338803
20,2024-01-06,P0007,308.7908765968896
20,2024-01-07,P0007,287.5438643341129
20,2024-01-08,P0007,308.85244400376575
20,2024-01-09,P0007,282.4511780809285
20,2024-01-10,P0007,356.90454796957476
20,2024-01-11,P0007,302.305373345226
20,2024-01-12,P0007,294.69198798782986
20,2024-01-13,P0007,396.2407397877294
20,2024-01-14,P0007,288.87390275924446
20,2024-01-15,P0007,303.762768966523
20,2024-01-16,P0007,357.1310256784598
20,2024-01-17,P0007,361.18168060520895
20,2024-01-18,P0007,313.9027100038279
20,2024-01-19,P0007,290.50485456350464
20,2024-01-20,P0007,432.248150141798
20,2024-01-21,P0007,298.2216809986696
20,2024-01-22,P0007,327.6179855998552
20,2024-01-23,P0007,469.58761318571015
20,2024-01-24,P0007,480.66293539147114
20,2024-01-25,P0007,675.1150050827358
20,2024-01-26,P0007,500.68175982750387
20,2024-01-27,P0007,587.1623351510807
20,2024-01-28,P0007,510.2648566913915
20,2024-01-29,P0007,496.0033847499557
20,2024-01-30,P0007,463.313059628998
20,2024-01-03,P0013,287.1651030559953
20,2024-01-04,P0013,291.67260155680844
20,2024-01-05,P0013,411.48405587106345
20,2024-01-06,P0013,297.28625907262665
20,2024-01-07,P0013,366.3004247666801
20,2024-01-08,P0013,305.00063511061444
20,2024-01-09,P0013,345.66126333873217
20,2024-01-10,P0013,353.22935543083094
20,2024-01-11,P0013,299.36516087804296
20,2024-01-12,P0013,293.9146988736636
20,2024-01-13,P0013,298.1094102073803
20,2024-01-14,P0013,282.54683720422827
20,2024-01-15,P0013,298.561652301501
20,2024-01-16,P0013,346.32002628023736
20,2024-01-17,P0013,354.44419642137717
20,2024-01-18,P0013,308.6080002364355
20,2024-01-19,P0013,287.95561993863856
20,2024-01-20,P0013,342.9628403301557
20,2024-01-21,P0013,278.71388450481714
20,2024-01-22,P0013,310.7363681622769
20,2024-01-23,P0013,584.4039401901522
20,2024-01-24,P0013,478.9017887904806
20,2024-01-25,P0013,661.5896682116086
20,2024-01-26,P0013,495.87738148845705
20,2024-01-27,P0013,588.1510504329854
20,2024-01-28,P0013,508.3648153988895
20,2024-01-29,P0013,481.9693085464964
20,2024-01-30,P0013,461.8778523043749
20,2024-01-03,P0004,302.35376960409553
20,2024-01-04,P0004,317.5118892371306
20,2024-01-05,P0004,343.4100650370722
20,2024-01-06,P0004,328.5089677593914
20,2024-01-07,P0004,323.6643076454392
20,2024-01-08,P0004,426.055339665424
20,2024-01-09,P0004,303.72735418399697
20,2024-01-10,P0004,305.33834786777436
20,2024-01-11,P0004,405.72003566257996
20,2024-01-12,P0004,404.4860448428528
20,2024-01-13,P0004,323.0261235114655
20,2024-01-14,P0004,389.54877489778653
20,2024-01-15,P0004,318.1661990671055
20,2024-01-16,P0004,372.567055434409
20,2024-01-17,P0004,301.67113185433175
20,2024-01-18,P0004,415.3937077313228
20,2024-01-19,P0004,308.58426854344765
20,2024-01-20,P0004,454.5224750637186
20,2024-01-21,P0004,380.2275753930239
20,2024-01-22,P0004,342.9971370536582
20,2024-01-23,P0004,469.2337115662607
20,2024-01-24,P0004,479.94608835117003
20,2024-01-25,P0004,530.7925937879949
20,2024-01-26,P0004,638.3207823007721
20,2024-01-27,P0004,468.20845879530714
20,2024-01-28,P0004,640.0911466389247
20,2024-01-29,P0004,478.28460192574937
20,2024-01-30,P0004,452.1026357085884
21,2024-01-03,P0007,355.1750304144795
21,2024-01-04,P0007,360.3779415397733
21,2024-01-05,P0007,339.65660813338803
21,2024-01-06,P0007,308.7908765968896
21,2024-01-07,P0007,287.5438643341129
21,2024-01-08,P0007,308.85244400376575
21,2024-01-09,P0007,282.4511780809285
21,2024-01-10,P0007,356.90454796957476
21,2024-01-11,P0007,302.305373345226
21,2024-01-12,P0007,294.69198798782986
21,2024-01-13,P0007,396.2407397877294
21,2024-01-14,P0007,288.87390275924446
21,2024-01-15,P0007,303.762768966523
21,2024-01-16,P0007,357.1310256784598
21,2024-01-17,P0007,361.18168060520895
21,2024-01-18,P0007,313.9027100038279
21,2024-01-19,P0007,290.50485456350464
21,2024-01-20,P0007,432.248150141798
21,2024-01-21,P0007,298.2216809986696
21,2024-01-22,P0007,327.6179855998552
21,2024-01-23,P0007,284.0488148653233
21,2024-01-24,P0007,480.66293539147114
21,2024-01-25,P0007,675.1150050827358
21,2024-01-26,P0007,500.68175982750387
21,2024-01-27,P0007,587.1623351510807
21,2024-01-28,P0007,510.2648566913915
21,2024-01-29,P0007,496.0033847499557
21,2024-01-30,P0007,463.313059628998
21,2024-01-03,P0013,287.1651030559953
21,2024-01-04,P0013,291.67260155680844
21,2024-01-05,P0013,411.48405587106345
21,2024-01-06,P0013,297.28625907262665
21,2024-01-07,P0013,366.3004247666801
21,2024-01-08,P0013,305.00063511061444
21,2024-01-09,P0013,345.66126333873217
21,2024-01-10,P0013,353.22935543083094
21,2024-01-11,P0013,299.36516087804296
21,2024-01-12,P0013,293.9146988736636
21,2024-01-13,P0013,298.1094102073803
21,2024-01-14,P0013,282.54683720422827
21,2024-01-15,P0013,298.561652301501
21,2024-01-16,P0013,346.32002628023736
21,2024-01-17,P0013,354.44419642137717
21,2024-01-18,P0013,308.6080002364355
21,2024-01-19,P0013,287.95561993863856
21,2024-01-20,P0013,342.9628403301557
21,2024-01-21,P0013,278.71388450481714
21,2024-01-22,P0013,310.7363681622769
21,2024-01-23,P0013,354.28202491903585
21,2024-01-24,P0013,478.9017887904806
21,2024-01-25,P0013,661.5896682116086
21,2024-01-26,P0013,495.87738148845705
21,2024-01-27,P0013,588.1510504329854
21,2024-01-28,P0013,508.3648153988895
21,2024-01-29,P0013,481.9693085464964
21,2024-01-30,P0013,461.8778523043749
21,2024-01-03,P0004,302.35376960409553
21,2024-01-04,P0004,317.5118892371306
21,2024-01-05,P0004,343.4100650370722
21,2024-01-06,P0004,328.5089677593914
21,2024-01-07,P0004,323.6643076454392
21,2024-01-08,P0004,426.055339665424
21,2024-01-09,P0004,303.72735418399697
21,2024-01-10,P0004,305.33834786777436
21,2024-01-11,P0004,405.72003566257996
21,2024-01-12,P0004,404.4860448428528
21,2024-01-13,P0004,323.0261235114655
21,2024-01-14,P0004,389.54877489778653
21,2024-01-15,P0004,318.1661990671055
21,2024-01-16,P0004,372.567055434409
21,2024-01-17,P0004,301.67113185433175
21,2024-01-18,P0004,415.3937077313228
21,2024-01-19,P0004,308.58426854344765
21,2024-01-20,P0004,454.5224750637186
21,2024-01-21,P0004,380.2275753930239
21,2024-01-22,P0004,342.9971370536582
21,2024-01-23,P0004,307.56112005520237
21,2024-01-24,P0004,479.94608835117003
21,2024-01-25,P0004,530.7925937879949
21,2024-01-26,P0004,638.3207823007721
21,2024-01-27,P0004,468.20845879530714
21,2024-01-28,P0004,640.0911466389247
21,2024-01-29,P0004,478.28460192574937
21,2024-01-30,P0004,452.1026357085884
22,2024-01-03,P0007,355.1750304144795
22,2024-01-04,P0007,360.3779415397733
22,2024-01-05,P0007,339.65660813338803
22,2024-01-06,P0007,308.7908765968896
22,2024-01-07,P0007,287.5438643341129
22,2024-01-08,P0007,308.85244400376575
22,2024-01-09,P0007,282.4511780809285
22,2024-01-10,P0007,356.90454796957476
22,2024-01-11,P0007,302.305373345226
22,2024-01-12,P0007,294.69198798782986
22,2024-01-13,P0007,396.2407397877294
22,2024-01-14,P0007,288.87390275924446
22,2024-01-15,P0007,303.762768966523
22,2024-01-16,P0007,357.1310256784598
22,2024-01-17,P0007,361.18168060520895
22,2024-01-18,P0007,313.9027100038279
22,2024-01-19,P0007,290.50485456350464
22,2024-01-20,P0007,432.248150141798
22,2024-01-21,P0007,298.2216809986696
22,2024-01-22,P0007,327.6179855998552
22,2024-01-23,P0007,284.0488148653233
22,2024-01-24,P0007,287.83059313215074
22,2024-01-25,P0007,675.1150050827358
22,2024-01-26,P0007,500.68175982750387
22,2024-01-27,P0007,587.1623351510807
22,2024-01-28,P0007,510.2648566913915
22,2024-01-29,P0007,496.0033847499557
22,2024-01-30,P0007,463.313059628998
22,2024-01-03,P0013,287.1651030559953
22,2024-01-04,P0013,291.67260155680844
22,2024-01-05,P0013,411.48405587106345
22,2024-01-06,P0013,297.28625907262665
22,2024-01-07,P0013,366.3004247666801
22,2024-01-08,P0013,305.00063511061444
22,2024-01-09,P0013,345.66126333873217
22,2024-01-10,P0013,353.22935543083094
22,2024-01-11,P0013,299.36516087804296
22,2024-01-12,P0013,293.9146988736636
22,2024-01-13,P0013,298.1094102073803
22,2024-01-14,P0013,282.54683720422827
22,2024-01-15,P0013,298.561652301501
22,2024-01-16,P0013,346.32002628023736
22,2024-01-17,P0013,354.44419642137717
22,2024-01-18,P0013,308.6080002364355
22,2024-01-19,P0013,287.95561993863856
22,2024-01-20,P0013,342.9628403301557
22,2024-01-21,P0013,278.71388450481714
22,2024-01-22,P0013,310.7363681622769
22,2024-01-23,P0013,354.28202491903585
22,2024-01-24,P0013,289.6389128852929
22,2024-01-25,P0013,661.5896682116086
22,2024-01-26,P0013,495.87738148845705
22,2024-01-27,P0013,588.1510504329854
22,2024-01-28,P0013,508.3648153988895
22,2024-01-29,P0013,481.9693085464964
22,2024-01-30,P0013,461.8778523043749
22,2024-01-03,P0004,302.35376960409553
22,2024-01-04,P0004,317.5118892371306
22,2024-01-05,P0004,343.4100650370722
22,2024-01-06,P0004,328.5089677593914
22,2024-01-07,P0004,323.6643076454392
22,2024-01-08,P0004,426.055339665424
22,2024-01-09,P0004,303.72735418399697
22,2024-01-10,P0004,305.33834786777436
22,2024-01-11,P0004,405.72003566257996
22,2024-01-12,P0004,404.4860448428528
22,2024-01-13,P0004,323.0261235114655
22,2024-01-14,P0004,389.54877489778653
22,2024-01-15,P0004,318.1661990671055
22,2024-01-16,P0004,372.567055434409
22,2024-01-17,P0004,301.67113185433175
22,2024-01-18,P0004,415.3937077313228
22,2024-01-19,P0004,308.58426854344765
22,2024-01-20,P0004,454.5224750637186
22,2024-01-21,P0004,380.2275753930239
22,2024-01-22,P0004,342.9971370536582
22,2024-01-23,P0004,307.56112005520237
22,2024-01-24,P0004,313.30613063724047
22,2024-01-25,P0004,530.7925937879949
22,2024-01-26,P0004,638.3207823007721
22,2024-01-27,P0004,468.20845879530714
22,2024-01-28,P0004,640.0911466389247
22,2024-01-29,P0004,478.28460192574937
22,2024-01-30,P0004,452.1026357085884
23,2024-01-03,P0007,355.1750304144795
23,2024-01-04,P0007,360.3779415397733
23,2024-01-05,P0007,339.65660813338803
23,2024-01-06,P0007,308.7908765968896
23,2024-01-07,P0007,287.5438643341129
23,2024-01-08,P0007,308.85244400376575
23,2024-01-09,P0007,282.4511780809285
23,2024-01-10,P0007,356.90454796957476
23,2024-01-11,P0007,302.305373345226
23,2024-01-12,P0007,294.69198798782986
23,2024-01-13,P0007,396.2407397877294
23,2024-01-14,P0007,288.87390275924446
23,2024-01-15,P0007,303.762768966523
23,2024-01-16,P0007,357.1310256784598
23,2024-01-17,P0007,361.18168060520895
23,2024-01-18,P0007,313.9027100038279
23,2024-01-19,P0007,290.50485456350464
23,2024-01-20,P0007,432.248150141798
23,2024-01-21,P0007,298.2216809986696
23,2024-01-22,P0007,327.6179855998552
23,2024-01-23,P0007,284.0488148653233
23,2024-01-24,P0007,287.83059313215074
23,2024-01-25,P0007,410.986609388981
23,2024-01-26,P0007,500.68175982750387
23,2024-01-27,P0007,587.1623351510807
23,2024-01-28,P0007,510.2648566913915
23,2024-01-29,P0007,496.0033847499557
23,2024-01-30,P0007,463.313059628998
23,2024-01-03,P0013,287.1651030559953
23,2024-01-04,P0013,291.67260155680844
23,2024-01-05,P0013,411.48405587106345
23,2024-01-06,P0013,297.28625907262665
23,2024-01-07,P0013,366.3004247666801
23,2024-01-08,P0013,305.00063511061444
23,2024-01-09,P0013,345.66126333873217
23,2024-01-10,P0013,353.22935543083094
23,2024-01-11,P0013,299.36516087804296
23,2024-01-12,P0013,293.9146988736636
23,2024-01-13,P0013,298.1094102073803
23,2024-01-14,P0013,282.54683720422827
23,2024-01-15,P0013,298.561652301501
23,2024-01-16,P0013,346.32002628023736
23,2024-01-17,P0013,354.44419642137717
23,2024-01-18,P0013,308.6080002364355
23,2024-01-19,P0013,287.95561993863856
23,2024-01-20,P0013,342.9628403301557
23,2024-01-21,P0013,278.71388450481714
23,2024-01-22,P0013,310.7363681622769
23,2024-01-23,P0013,354.28202491903585
23,2024-01-24,P0013,289.6389128852929
23,2024-01-25,P0013,404.5862674382876
23,2024-01-26,P0013,495.87738148845705
23,2024-01-27,P0013,588.1510504329854
23,2024-01-28,P0013,508.3648153988895
23,2024-01-29,P0013,481.9693085464964
23,2024-01-30,P0013,461.8778523043749
23,2024-01-03,P0004,302.35376960409553
23,2024-01-04,P0004,317.5118892371306
23,2024-01-05,P0004,343.4100650370722
23,2024-01-06,P0004,328.5089677593914
23,2024-01-07,P0004,323.6643076454392
23,2024-01-08,P0004,426.055339665424
23,2024-01-09,P0004,303.72735418399697
23,2024-01-10,P0004,305.33834786777436
23,2024-01-11,P0004,405.72003566257996
23,2024-01-12,P0004,404.4860448428528
23,2024-01-13,P0004,323.0261235114655
23,2024-01-14,P0004,389.54877489778653
23,2024-01-15,P0004,318.1661990671055
