epidemic_days,date,model,forecast
14,2024-01-29,Ridge,8683.253500053901
14,2024-01-30,Ridge,8315.480885307472
14,2024-01-03,Ensemble zwykła średnia,5992.063419461682
14,2024-01-04,Ensemble zwykła średnia,5922.240219020336
14,2024-01-05,Ensemble zwykła średnia,7195.354804707748
14,2024-01-06,Ensemble zwykła średnia,6154.324379515233
14,2024-01-07,Ensemble zwykła średnia,5918.605590636911
14,2024-01-08,Ensemble zwykła średnia,6442.547860235347
14,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
14,2024-01-10,Ensemble zwykła średnia,5666.030109151848
14,2024-01-11,Ensemble zwykła średnia,6168.865714300705
14,2024-01-12,Ensemble zwykła średnia,6018.827561017101
14,2024-01-13,Ensemble zwykła średnia,6585.156050028662
14,2024-01-14,Ensemble zwykła średnia,5525.377754680446
14,2024-01-15,Ensemble zwykła średnia,5973.720092608365
14,2024-01-16,Ensemble zwykła średnia,5987.45345909485
14,2024-01-17,Ensemble zwykła średnia,9269.84742414937
14,2024-01-18,Ensemble zwykła średnia,9840.143204215417
14,2024-01-19,Ensemble zwykła średnia,8832.819044513262
14,2024-01-20,Ensemble zwykła średnia,10739.056517490686
14,2024-01-21,Ensemble zwykła średnia,9309.399363534583
14,2024-01-22,Ensemble zwykła średnia,10048.42491837457
14,2024-01-23,Ensemble zwykła średnia,8867.591485540257
14,2024-01-24,Ensemble zwykła średnia,9838.150678426711
14,2024-01-25,Ensemble zwykła średnia,10192.072721227678
14,2024-01-26,Ensemble zwykła średnia,9663.911882442248
14,2024-01-27,Ensemble zwykła średnia,9636.771700556244
14,2024-01-28,Ensemble zwykła średnia,9800.429415838502
14,2024-01-29,Ensemble zwykła średnia,8692.781999774566
14,2024-01-30,Ensemble zwykła średnia,8310.712783782314
14,2024-01-03,Ensemble ważona średnia,5973.838526101177
14,2024-01-04,Ensemble ważona średnia,5868.443869829462
14,2024-01-05,Ensemble ważona średnia,7265.822644617842
14,2024-01-06,Ensemble ważona średnia,6180.818089618099
14,2024-01-07,Ensemble ważona średnia,5867.853563418965
14,2024-01-08,Ensemble ważona średnia,6468.219434086102
14,2024-01-09,Ensemble ważona średnia,5632.3761029446005
14,2024-01-10,Ensemble ważona średnia,5606.349231544376
14,2024-01-11,Ensemble ważona średnia,6130.078017777987
14,2024-01-12,Ensemble ważona średnia,6013.079550614257
14,2024-01-13,Ensemble ważona średnia,6640.511475507086
14,2024-01-14,Ensemble ważona średnia,5479.6669042955855
14,2024-01-15,Ensemble ważona średnia,5986.204986258319
14,2024-01-16,Ensemble ważona średnia,5932.683579083895
14,2024-01-17,Ensemble ważona średnia,9239.660992393352
14,2024-01-18,Ensemble ważona średnia,9813.29684382686
14,2024-01-19,Ensemble ważona średnia,8825.195917293064
14,2024-01-20,Ensemble ważona średnia,10656.21085541899
14,2024-01-21,Ensemble ważona średnia,9267.69950189911
14,2024-01-22,Ensemble ważona średnia,10020.434140003217
14,2024-01-23,Ensemble ważona średnia,8851.142049053533
14,2024-01-24,Ensemble ważona średnia,9814.098039656552
14,2024-01-25,Ensemble ważona średnia,10166.221772271234
14,2024-01-26,Ensemble ważona średnia,9650.09488089796
14,2024-01-27,Ensemble ważona średnia,9627.481702960218
14,2024-01-28,Ensemble ważona średnia,9777.186470212253
14,2024-01-29,Ensemble ważona średnia,8689.94781389624
14,2024-01-30,Ensemble ważona średnia,8319.492734592635
15,2024-01-03,ARIMAX,6032.699232590549
15,2024-01-04,ARIMAX,5915.815884518365
15,2024-01-05,ARIMAX,7376.786589044856
15,2024-01-06,ARIMAX,6239.857299662244
15,2024-01-07,ARIMAX,5915.815884518365
15,2024-01-08,ARIMAX,6546.078649210163
15,2024-01-09,ARIMAX,5675.636723287929
15,2024-01-10,ARIMAX,5642.615629129187
15,2024-01-11,ARIMAX,6189.016139907543
15,2024-01-12,ARIMAX,6061.326045010934
15,2024-01-13,ARIMAX,6724.609903861474
15,2024-01-14,ARIMAX,5503.81836056542
15,2024-01-15,ARIMAX,6028.304950852192
15,2024-01-16,ARIMAX,5992.965246503008
15,2024-01-17,ARIMAX,5926.9230581855245
15,2024-01-18,ARIMAX,9856.86172261127
15,2024-01-19,ARIMAX,8880.64362228401
15,2024-01-20,ARIMAX,10687.569662445962
15,2024-01-21,ARIMAX,9314.855493571271
15,2024-01-22,ARIMAX,10068.41407142132
15,2024-01-23,ARIMAX,8891.750795951168
15,2024-01-24,ARIMAX,9872.363178016787
15,2024-01-25,ARIMAX,10202.817058246732
15,2024-01-26,ARIMAX,9689.437641627117
15,2024-01-27,ARIMAX,9693.831923365475
15,2024-01-28,ARIMAX,9806.320989699303
15,2024-01-29,ARIMAX,8708.8252595615
15,2024-01-30,ARIMAX,8351.762750258878
15,2024-01-03,LightGBM,5995.646270568879
15,2024-01-04,LightGBM,6024.724006277903
15,2024-01-05,LightGBM,6935.2810708078605
15,2024-01-06,LightGBM,6043.9482374031
15,2024-01-07,LightGBM,6012.910880937574
15,2024-01-08,LightGBM,6320.5771521613815
15,2024-01-09,LightGBM,5861.858922212632
15,2024-01-10,LightGBM,5791.569508454638
15,2024-01-11,LightGBM,6224.7339439006755
15,2024-01-12,LightGBM,5998.370500663123
15,2024-01-13,LightGBM,6383.088837280392
15,2024-01-14,LightGBM,5624.167951100213
15,2024-01-15,LightGBM,5911.322207249303
15,2024-01-16,LightGBM,6083.02648645429
15,2024-01-17,LightGBM,5939.003847605964
15,2024-01-18,LightGBM,9876.795846088538
15,2024-01-19,LightGBM,8811.897764716714
15,2024-01-20,LightGBM,10927.129979471745
15,2024-01-21,LightGBM,9381.249199208765
15,2024-01-22,LightGBM,10084.779676833938
15,2024-01-23,LightGBM,8879.929144308184
15,2024-01-24,LightGBM,9857.000931034218
15,2024-01-25,LightGBM,10231.260383316443
15,2024-01-26,LightGBM,9670.469514933777
15,2024-01-27,LightGBM,9612.164261415037
15,2024-01-28,LightGBM,9838.40453598746
15,2024-01-29,LightGBM,8686.267239708299
15,2024-01-30,LightGBM,8264.89471578059
15,2024-01-03,Ridge,5947.844755225618
15,2024-01-04,Ridge,5826.180766264739
15,2024-01-05,Ridge,7273.996754270527
15,2024-01-06,Ridge,6179.167601480351
15,2024-01-07,Ridge,5827.090006454793
15,2024-01-08,Ridge,6460.987779334497
15,2024-01-09,Ridge,5580.432353694392
15,2024-01-10,Ridge,5563.905189871717
15,2024-01-11,Ridge,6092.847059093898
15,2024-01-12,Ridge,5996.786137377247
15,2024-01-13,Ridge,6647.769408944121
15,2024-01-14,Ridge,5448.146952375706
15,2024-01-15,Ridge,5981.5331197236
15,2024-01-16,Ridge,5886.368644327253
15,2024-01-17,Ridge,5853.257971389625
15,2024-01-18,Ridge,9786.772043946443
15,2024-01-19,Ridge,8805.915746539062
15,2024-01-20,Ridge,10602.469910554348
15,2024-01-21,Ridge,9232.093397823715
15,2024-01-22,Ridge,9992.081006868451
15,2024-01-23,Ridge,8831.094516361418
15,2024-01-24,Ridge,9785.08792622913
15,2024-01-25,Ridge,10142.140722119857
15,2024-01-26,Ridge,9631.828490765847
15,2024-01-27,Ridge,9604.318916888224
15,2024-01-28,Ridge,9756.56272182874
15,2024-01-29,Ridge,8683.253500053901
15,2024-01-30,Ridge,8315.480885307472
15,2024-01-03,Ensemble zwykła średnia,5992.063419461682
15,2024-01-04,Ensemble zwykła średnia,5922.240219020336
15,2024-01-05,Ensemble zwykła średnia,7195.354804707748
15,2024-01-06,Ensemble zwykła średnia,6154.324379515233
15,2024-01-07,Ensemble zwykła średnia,5918.605590636911
15,2024-01-08,Ensemble zwykła średnia,6442.547860235347
15,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
15,2024-01-10,Ensemble zwykła średnia,5666.030109151848
15,2024-01-11,Ensemble zwykła średnia,6168.865714300705
15,2024-01-12,Ensemble zwykła średnia,6018.827561017101
15,2024-01-13,Ensemble zwykła średnia,6585.156050028662
15,2024-01-14,Ensemble zwykła średnia,5525.377754680446
15,2024-01-15,Ensemble zwykła średnia,5973.720092608365
15,2024-01-16,Ensemble zwykła średnia,5987.45345909485
15,2024-01-17,Ensemble zwykła średnia,5906.394959060371
15,2024-01-18,Ensemble zwykła średnia,9840.143204215417
15,2024-01-19,Ensemble zwykła średnia,8832.819044513262
15,2024-01-20,Ensemble zwykła średnia,10739.056517490686
15,2024-01-21,Ensemble zwykła średnia,9309.399363534583
15,2024-01-22,Ensemble zwykła średnia,10048.42491837457
15,2024-01-23,Ensemble zwykła średnia,8867.591485540257
15,2024-01-24,Ensemble zwykła średnia,9838.150678426711
15,2024-01-25,Ensemble zwykła średnia,10192.072721227678
15,2024-01-26,Ensemble zwykła średnia,9663.911882442248
15,2024-01-27,Ensemble zwykła średnia,9636.771700556244
15,2024-01-28,Ensemble zwykła średnia,9800.429415838502
15,2024-01-29,Ensemble zwykła średnia,8692.781999774566
15,2024-01-30,Ensemble zwykła średnia,8310.712783782314
15,2024-01-03,Ensemble ważona średnia,5973.838526101177
15,2024-01-04,Ensemble ważona średnia,5868.443869829462
15,2024-01-05,Ensemble ważona średnia,7265.822644617842
15,2024-01-06,Ensemble ważona średnia,6180.818089618099
15,2024-01-07,Ensemble ważona średnia,5867.853563418965
15,2024-01-08,Ensemble ważona średnia,6468.219434086102
15,2024-01-09,Ensemble ważona średnia,5632.3761029446005
15,2024-01-10,Ensemble ważona średnia,5606.349231544376
15,2024-01-11,Ensemble ważona średnia,6130.078017777987
15,2024-01-12,Ensemble ważona średnia,6013.079550614257
15,2024-01-13,Ensemble ważona średnia,6640.511475507086
15,2024-01-14,Ensemble ważona średnia,5479.6669042955855
15,2024-01-15,Ensemble ważona średnia,5986.204986258319
15,2024-01-16,Ensemble ważona średnia,5932.683579083895
15,2024-01-17,Ensemble ważona średnia,5880.248830710234
15,2024-01-18,Ensemble ważona średnia,9813.29684382686
15,2024-01-19,Ensemble ważona średnia,8825.195917293064
15,2024-01-20,Ensemble ważona średnia,10656.21085541899
15,2024-01-21,Ensemble ważona średnia,9267.69950189911
15,2024-01-22,Ensemble ważona średnia,10020.434140003217
15,2024-01-23,Ensemble ważona średnia,8851.142049053533
15,2024-01-24,Ensemble ważona średnia,9814.098039656552
15,2024-01-25,Ensemble ważona średnia,10166.221772271234
15,2024-01-26,Ensemble ważona średnia,9650.09488089796
15,2024-01-27,Ensemble ważona średnia,9627.481702960218
15,2024-01-28,Ensemble ważona średnia,9777.186470212253
15,2024-01-29,Ensemble ważona średnia,8689.94781389624
15,2024-01-30,Ensemble ważona średnia,8319.492734592635
16,2024-01-03,ARIMAX,6032.699232590549
16,2024-01-04,ARIMAX,5915.815884518365
16,2024-01-05,ARIMAX,7376.786589044856
16,2024-01-06,ARIMAX,6239.857299662244
16,2024-01-07,ARIMAX,5915.815884518365
16,2024-01-08,ARIMAX,6546.078649210163
16,2024-01-09,ARIMAX,5675.636723287929
16,2024-01-10,ARIMAX,5642.615629129187
16,2024-01-11,ARIMAX,6189.016139907543
16,2024-01-12,ARIMAX,6061.326045010934
16,2024-01-13,ARIMAX,6724.609903861474
16,2024-01-14,ARIMAX,5503.81836056542
16,2024-01-15,ARIMAX,6028.304950852192
16,2024-01-16,ARIMAX,5992.965246503008
16,2024-01-17,ARIMAX,5926.9230581855245
16,2024-01-18,ARIMAX,6501.950381384263
16,2024-01-19,ARIMAX,8880.64362228401
16,2024-01-20,ARIMAX,10687.569662445962
16,2024-01-21,ARIMAX,9314.855493571271
16,2024-01-22,ARIMAX,10068.41407142132
16,2024-01-23,ARIMAX,8891.750795951168
16,2024-01-24,ARIMAX,9872.363178016787
16,2024-01-25,ARIMAX,10202.817058246732
16,2024-01-26,ARIMAX,9689.437641627117
16,2024-01-27,ARIMAX,9693.831923365475
16,2024-01-28,ARIMAX,9806.320989699303
16,2024-01-29,ARIMAX,8708.8252595615
16,2024-01-30,ARIMAX,8351.762750258878
16,2024-01-03,LightGBM,5995.646270568879
16,2024-01-04,LightGBM,6024.724006277903
16,2024-01-05,LightGBM,6935.2810708078605
16,2024-01-06,LightGBM,6043.9482374031
16,2024-01-07,LightGBM,6012.910880937574
16,2024-01-08,LightGBM,6320.5771521613815
16,2024-01-09,LightGBM,5861.858922212632
16,2024-01-10,LightGBM,5791.569508454638
16,2024-01-11,LightGBM,6224.7339439006755
16,2024-01-12,LightGBM,5998.370500663123
16,2024-01-13,LightGBM,6383.088837280392
16,2024-01-14,LightGBM,5624.167951100213
16,2024-01-15,LightGBM,5911.322207249303
16,2024-01-16,LightGBM,6083.02648645429
16,2024-01-17,LightGBM,5939.003847605964
16,2024-01-18,LightGBM,6322.814908759074
16,2024-01-19,LightGBM,8811.897764716714
16,2024-01-20,LightGBM,10927.129979471745
16,2024-01-21,LightGBM,9381.249199208765
16,2024-01-22,LightGBM,10084.779676833938
16,2024-01-23,LightGBM,8879.929144308184
16,2024-01-24,LightGBM,9857.000931034218
16,2024-01-25,LightGBM,10231.260383316443
16,2024-01-26,LightGBM,9670.469514933777
16,2024-01-27,LightGBM,9612.164261415037
16,2024-01-28,LightGBM,9838.40453598746
16,2024-01-29,LightGBM,8686.267239708299
16,2024-01-30,LightGBM,8264.89471578059
16,2024-01-03,Ridge,5947.844755225618
16,2024-01-04,Ridge,5826.180766264739
16,2024-01-05,Ridge,7273.996754270527
16,2024-01-06,Ridge,6179.167601480351
16,2024-01-07,Ridge,5827.090006454793
16,2024-01-08,Ridge,6460.987779334497
16,2024-01-09,Ridge,5580.432353694392
16,2024-01-10,Ridge,5563.905189871717
16,2024-01-11,Ridge,6092.847059093898
16,2024-01-12,Ridge,5996.786137377247
16,2024-01-13,Ridge,6647.769408944121
16,2024-01-14,Ridge,5448.146952375706
16,2024-01-15,Ridge,5981.5331197236
16,2024-01-16,Ridge,5886.368644327253
16,2024-01-17,Ridge,5853.257971389625
16,2024-01-18,Ridge,6428.336187633048
16,2024-01-19,Ridge,8805.915746539062
16,2024-01-20,Ridge,10602.469910554348
16,2024-01-21,Ridge,9232.093397823715
16,2024-01-22,Ridge,9992.081006868451
16,2024-01-23,Ridge,8831.094516361418
16,2024-01-24,Ridge,9785.08792622913
16,2024-01-25,Ridge,10142.140722119857
16,2024-01-26,Ridge,9631.828490765847
16,2024-01-27,Ridge,9604.318916888224
16,2024-01-28,Ridge,9756.56272182874
16,2024-01-29,Ridge,8683.253500053901
16,2024-01-30,Ridge,8315.480885307472
16,2024-01-03,Ensemble zwykła średnia,5992.063419461682
16,2024-01-04,Ensemble zwykła średnia,5922.240219020336
16,2024-01-05,Ensemble zwykła średnia,7195.354804707748
16,2024-01-06,Ensemble zwykła średnia,6154.324379515233
16,2024-01-07,Ensemble zwykła średnia,5918.605590636911
16,2024-01-08,Ensemble zwykła średnia,6442.547860235347
16,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
16,2024-01-10,Ensemble zwykła średnia,5666.030109151848
16,2024-01-11,Ensemble zwykła średnia,6168.865714300705
16,2024-01-12,Ensemble zwykła średnia,6018.827561017101
16,2024-01-13,Ensemble zwykła średnia,6585.156050028662
16,2024-01-14,Ensemble zwykła średnia,5525.377754680446
16,2024-01-15,Ensemble zwykła średnia,5973.720092608365
16,2024-01-16,Ensemble zwykła średnia,5987.45345909485
16,2024-01-17,Ensemble zwykła średnia,5906.394959060371
16,2024-01-18,Ensemble zwykła średnia,6417.700492592128
16,2024-01-19,Ensemble zwykła średnia,8832.819044513262
16,2024-01-20,Ensemble zwykła średnia,10739.056517490686
16,2024-01-21,Ensemble zwykła średnia,9309.399363534583
16,2024-01-22,Ensemble zwykła średnia,10048.42491837457
16,2024-01-23,Ensemble zwykła średnia,8867.591485540257
16,2024-01-24,Ensemble zwykła średnia,9838.150678426711
16,2024-01-25,Ensemble zwykła średnia,10192.072721227678
16,2024-01-26,Ensemble zwykła średnia,9663.911882442248
16,2024-01-27,Ensemble zwykła średnia,9636.771700556244
16,2024-01-28,Ensemble zwykła średnia,9800.429415838502
16,2024-01-29,Ensemble zwykła średnia,8692.781999774566
16,2024-01-30,Ensemble zwykła średnia,8310.712783782314
16,2024-01-03,Ensemble ważona średnia,5973.838526101177
16,2024-01-04,Ensemble ważona średnia,5868.443869829462
16,2024-01-05,Ensemble ważona średnia,7265.822644617842
16,2024-01-06,Ensemble ważona średnia,6180.818089618099
16,2024-01-07,Ensemble ważona średnia,5867.853563418965
16,2024-01-08,Ensemble ważona średnia,6468.219434086102
16,2024-01-09,Ensemble ważona średnia,5632.3761029446005
16,2024-01-10,Ensemble ważona średnia,5606.349231544376
16,2024-01-11,Ensemble ważona średnia,6130.078017777987
16,2024-01-12,Ensemble ważona średnia,6013.079550614257
16,2024-01-13,Ensemble ważona średnia,6640.511475507086
16,2024-01-14,Ensemble ważona średnia,5479.6669042955855
16,2024-01-15,Ensemble ważona średnia,5986.204986258319
16,2024-01-16,Ensemble ważona średnia,5932.683579083895
16,2024-01-17,Ensemble ważona średnia,5880.248830710234
16,2024-01-18,Ensemble ważona średnia,6436.187608183455
16,2024-01-19,Ensemble ważona średnia,8825.195917293064
16,2024-01-20,Ensemble ważona średnia,10656.21085541899
16,2024-01-21,Ensemble ważona średnia,9267.69950189911
16,2024-01-22,Ensemble ważona średnia,10020.434140003217
16,2024-01-23,Ensemble ważona średnia,8851.142049053533
16,2024-01-24,Ensemble ważona średnia,9814.098039656552
16,2024-01-25,Ensemble ważona średnia,10166.221772271234
16,2024-01-26,Ensemble ważona średnia,9650.09488089796
16,2024-01-27,Ensemble ważona średnia,9627.481702960218
16,2024-01-28,Ensemble ważona średnia,9777.186470212253
16,2024-01-29,Ensemble ważona średnia,8689.94781389624
16,2024-01-30,Ensemble ważona średnia,8319.492734592635
17,2024-01-03,ARIMAX,6032.699232590549
17,2024-01-04,ARIMAX,5915.815884518365
17,2024-01-05,ARIMAX,7376.786589044856
17,2024-01-06,ARIMAX,6239.857299662244
17,2024-01-07,ARIMAX,5915.815884518365
17,2024-01-08,ARIMAX,6546.078649210163
17,2024-01-09,ARIMAX,5675.636723287929
17,2024-01-10,ARIMAX,5642.615629129187
17,2024-01-11,ARIMAX,6189.016139907543
17,2024-01-12,ARIMAX,6061.326045010934
17,2024-01-13,ARIMAX,6724.609903861474
17,2024-01-14,ARIMAX,5503.81836056542
17,2024-01-15,ARIMAX,6028.304950852192
17,2024-01-16,ARIMAX,5992.965246503008
17,2024-01-17,ARIMAX,5926.9230581855245
17,2024-01-18,ARIMAX,6501.950381384263
17,2024-01-19,ARIMAX,5525.732281057003
17,2024-01-20,ARIMAX,10687.569662445962
17,2024-01-21,ARIMAX,9314.855493571271
17,2024-01-22,ARIMAX,10068.41407142132
17,2024-01-23,ARIMAX,8891.750795951168
17,2024-01-24,ARIMAX,9872.363178016787
17,2024-01-25,ARIMAX,10202.817058246732
17,2024-01-26,ARIMAX,9689.437641627117
17,2024-01-27,ARIMAX,9693.831923365475
17,2024-01-28,ARIMAX,9806.320989699303
17,2024-01-29,ARIMAX,8708.8252595615
17,2024-01-30,ARIMAX,8351.762750258878
17,2024-01-03,LightGBM,5995.646270568879
17,2024-01-04,LightGBM,6024.724006277903
17,2024-01-05,LightGBM,6935.2810708078605
17,2024-01-06,LightGBM,6043.9482374031
17,2024-01-07,LightGBM,6012.910880937574
17,2024-01-08,LightGBM,6320.5771521613815
17,2024-01-09,LightGBM,5861.858922212632
17,2024-01-10,LightGBM,5791.569508454638
17,2024-01-11,LightGBM,6224.7339439006755
17,2024-01-12,LightGBM,5998.370500663123
17,2024-01-13,LightGBM,6383.088837280392
17,2024-01-14,LightGBM,5624.167951100213
17,2024-01-15,LightGBM,5911.322207249303
17,2024-01-16,LightGBM,6083.02648645429
17,2024-01-17,LightGBM,5939.003847605964
17,2024-01-18,LightGBM,6322.814908759074
17,2024-01-19,LightGBM,5797.901661683008
17,2024-01-20,LightGBM,10927.129979471745
17,2024-01-21,LightGBM,9381.249199208765
17,2024-01-22,LightGBM,10084.779676833938
17,2024-01-23,LightGBM,8879.929144308184
17,2024-01-24,LightGBM,9857.000931034218
17,2024-01-25,LightGBM,10231.260383316443
17,2024-01-26,LightGBM,9670.469514933777
17,2024-01-27,LightGBM,9612.164261415037
17,2024-01-28,LightGBM,9838.40453598746
17,2024-01-29,LightGBM,8686.267239708299
17,2024-01-30,LightGBM,8264.89471578059
17,2024-01-03,Ridge,5947.844755225618
17,2024-01-04,Ridge,5826.180766264739
17,2024-01-05,Ridge,7273.996754270527
17,2024-01-06,Ridge,6179.167601480351
17,2024-01-07,Ridge,5827.090006454793
17,2024-01-08,Ridge,6460.987779334497
17,2024-01-09,Ridge,5580.432353694392
17,2024-01-10,Ridge,5563.905189871717
17,2024-01-11,Ridge,6092.847059093898
17,2024-01-12,Ridge,5996.786137377247
17,2024-01-13,Ridge,6647.769408944121
17,2024-01-14,Ridge,5448.146952375706
17,2024-01-15,Ridge,5981.5331197236
17,2024-01-16,Ridge,5886.368644327253
17,2024-01-17,Ridge,5853.257971389625
17,2024-01-18,Ridge,6428.336187633048
17,2024-01-19,Ridge,5447.479890225666
17,2024-01-20,Ridge,10602.469910554348
17,2024-01-21,Ridge,9232.093397823715
17,2024-01-22,Ridge,9992.081006868451
17,2024-01-23,Ridge,8831.094516361418
17,2024-01-24,Ridge,9785.08792622913
17,2024-01-25,Ridge,10142.140722119857
17,2024-01-26,Ridge,9631.828490765847
17,2024-01-27,Ridge,9604.318916888224
17,2024-01-28,Ridge,9756.56272182874
17,2024-01-29,Ridge,8683.253500053901
17,2024-01-30,Ridge,8315.480885307472
17,2024-01-03,Ensemble zwykła średnia,5992.063419461682
17,2024-01-04,Ensemble zwykła średnia,5922.240219020336
17,2024-01-05,Ensemble zwykła średnia,7195.354804707748
17,2024-01-06,Ensemble zwykła średnia,6154.324379515233
17,2024-01-07,Ensemble zwykła średnia,5918.605590636911
17,2024-01-08,Ensemble zwykła średnia,6442.547860235347
17,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
17,2024-01-10,Ensemble zwykła średnia,5666.030109151848
17,2024-01-11,Ensemble zwykła średnia,6168.865714300705
17,2024-01-12,Ensemble zwykła średnia,6018.827561017101
17,2024-01-13,Ensemble zwykła średnia,6585.156050028662
17,2024-01-14,Ensemble zwykła średnia,5525.377754680446
17,2024-01-15,Ensemble zwykła średnia,5973.720092608365
17,2024-01-16,Ensemble zwykła średnia,5987.45345909485
17,2024-01-17,Ensemble zwykła średnia,5906.394959060371
17,2024-01-18,Ensemble zwykła średnia,6417.700492592128
17,2024-01-19,Ensemble zwykła średnia,5590.371277655225
17,2024-01-20,Ensemble zwykła średnia,10739.056517490686
17,2024-01-21,Ensemble zwykła średnia,9309.399363534583
17,2024-01-22,Ensemble zwykła średnia,10048.42491837457
17,2024-01-23,Ensemble zwykła średnia,8867.591485540257
17,2024-01-24,Ensemble zwykła średnia,9838.150678426711
17,2024-01-25,Ensemble zwykła średnia,10192.072721227678
17,2024-01-26,Ensemble zwykła średnia,9663.911882442248
17,2024-01-27,Ensemble zwykła średnia,9636.771700556244
17,2024-01-28,Ensemble zwykła średnia,9800.429415838502
17,2024-01-29,Ensemble zwykła średnia,8692.781999774566
17,2024-01-30,Ensemble zwykła średnia,8310.712783782314
17,2024-01-03,Ensemble ważona średnia,5973.838526101177
17,2024-01-04,Ensemble ważona średnia,5868.443869829462
17,2024-01-05,Ensemble ważona średnia,7265.822644617842
17,2024-01-06,Ensemble ważona średnia,6180.818089618099
17,2024-01-07,Ensemble ważona średnia,5867.853563418965
17,2024-01-08,Ensemble ważona średnia,6468.219434086102
17,2024-01-09,Ensemble ważona średnia,5632.3761029446005
17,2024-01-10,Ensemble ważona średnia,5606.349231544376
17,2024-01-11,Ensemble ważona średnia,6130.078017777987
17,2024-01-12,Ensemble ważona średnia,6013.079550614257
17,2024-01-13,Ensemble ważona średnia,6640.511475507086
17,2024-01-14,Ensemble ważona średnia,5479.6669042955855
17,2024-01-15,Ensemble ważona średnia,5986.204986258319
17,2024-01-16,Ensemble ważona średnia,5932.683579083895
17,2024-01-17,Ensemble ważona średnia,5880.248830710234
17,2024-01-18,Ensemble ważona średnia,6436.187608183455
17,2024-01-19,Ensemble ważona średnia,5502.085165079235
17,2024-01-20,Ensemble ważona średnia,10656.21085541899
17,2024-01-21,Ensemble ważona średnia,9267.69950189911
17,2024-01-22,Ensemble ważona średnia,10020.434140003217
17,2024-01-23,Ensemble ważona średnia,8851.142049053533
17,2024-01-24,Ensemble ważona średnia,9814.098039656552
17,2024-01-25,Ensemble ważona średnia,10166.221772271234
17,2024-01-26,Ensemble ważona średnia,9650.09488089796
17,2024-01-27,Ensemble ważona średnia,9627.481702960218
17,2024-01-28,Ensemble ważona średnia,9777.186470212253
17,2024-01-29,Ensemble ważona średnia,8689.94781389624
17,2024-01-30,Ensemble ważona średnia,8319.492734592635
18,2024-01-03,ARIMAX,6032.699232590549
18,2024-01-04,ARIMAX,5915.815884518365
18,2024-01-05,ARIMAX,7376.786589044856
18,2024-01-06,ARIMAX,6239.857299662244
18,2024-01-07,ARIMAX,5915.815884518365
18,2024-01-08,ARIMAX,6546.078649210163
18,2024-01-09,ARIMAX,5675.636723287929
18,2024-01-10,ARIMAX,5642.615629129187
18,2024-01-11,ARIMAX,6189.016139907543
18,2024-01-12,ARIMAX,6061.326045010934
18,2024-01-13,ARIMAX,6724.609903861474
18,2024-01-14,ARIMAX,5503.81836056542
18,2024-01-15,ARIMAX,6028.304950852192
18,2024-01-16,ARIMAX,5992.965246503008
18,2024-01-17,ARIMAX,5926.9230581855245
18,2024-01-18,ARIMAX,6501.950381384263
18,2024-01-19,ARIMAX,5525.732281057003
18,2024-01-20,ARIMAX,7332.658321218954
18,2024-01-21,ARIMAX,9314.855493571271
18,2024-01-22,ARIMAX,10068.41407142132
18,2024-01-23,ARIMAX,8891.750795951168
18,2024-01-24,ARIMAX,9872.363178016787
18,2024-01-25,ARIMAX,10202.817058246732
18,2024-01-26,ARIMAX,9689.437641627117
18,2024-01-27,ARIMAX,9693.831923365475
18,2024-01-28,ARIMAX,9806.320989699303
18,2024-01-29,ARIMAX,8708.8252595615
18,2024-01-30,ARIMAX,8351.762750258878
18,2024-01-03,LightGBM,5995.646270568879
18,2024-01-04,LightGBM,6024.724006277903
18,2024-01-05,LightGBM,6935.2810708078605
18,2024-01-06,LightGBM,6043.9482374031
18,2024-01-07,LightGBM,6012.910880937574
18,2024-01-08,LightGBM,6320.5771521613815
18,2024-01-09,LightGBM,5861.858922212632
18,2024-01-10,LightGBM,5791.569508454638
18,2024-01-11,LightGBM,6224.7339439006755
18,2024-01-12,LightGBM,5998.370500663123
18,2024-01-13,LightGBM,6383.088837280392
18,2024-01-14,LightGBM,5624.167951100213
18,2024-01-15,LightGBM,5911.322207249303
18,2024-01-16,LightGBM,6083.02648645429
18,2024-01-17,LightGBM,5939.003847605964
18,2024-01-18,LightGBM,6322.814908759074
18,2024-01-19,LightGBM,5797.901661683008
18,2024-01-20,LightGBM,7049.614104694705
18,2024-01-21,LightGBM,9381.249199208765
18,2024-01-22,LightGBM,10084.779676833938
18,2024-01-23,LightGBM,8879.929144308184
18,2024-01-24,LightGBM,9857.000931034218
18,2024-01-25,LightGBM,10231.260383316443
18,2024-01-26,LightGBM,9670.469514933777
18,2024-01-27,LightGBM,9612.164261415037
18,2024-01-28,LightGBM,9838.40453598746
18,2024-01-29,LightGBM,8686.267239708299
18,2024-01-30,LightGBM,8264.89471578059
18,2024-01-03,Ridge,5947.844755225618
18,2024-01-04,Ridge,5826.180766264739
18,2024-01-05,Ridge,7273.996754270527
18,2024-01-06,Ridge,6179.167601480351
18,2024-01-07,Ridge,5827.090006454793
18,2024-01-08,Ridge,6460.987779334497
18,2024-01-09,Ridge,5580.432353694392
18,2024-01-10,Ridge,5563.905189871717
